age_group,ai_q,k,coef,se_naive,se,n_obs,n_occ,n_boot
1,2,-14,-0.0234793919461549,0.0294236013921136,0.0364257389349127,20436,393,200
1,2,-13,-0.0165537983667552,0.0262097726802375,0.0343108431793879,20436,393,200
1,2,-12,-0.00827509885527954,0.0309462589990699,0.0170591039516914,20436,393,200
1,2,-11,-0.00827509885527908,0.0351565527520797,0.0170591039516914,20436,393,200
1,2,-10,0.0316826194664146,0.0607246900092668,0.0206663449524163,20436,393,200
1,2,-9,0.0313505352978826,0.048785855945088,0.0201695673015945,20436,393,200
1,2,-8,0.0353769704351493,0.034700248181125,0.0255941675314182,20436,393,200
1,2,-7,0.0431371271840367,0.0300312226911042,0.0313632443438952,20436,393,200
1,2,-6,0.0431697301432953,0.0262765040520794,0.0317478125170232,20436,393,200
1,2,-5,0.036850487332166,0.0321482754043836,0.0196404848201698,20436,393,200
1,2,-4,0.0216645693747516,0.0354464861241493,0.00981356586054145,20436,393,200
1,2,-3,0.0158786819063874,0.0340144868946277,0.00555572878682298,20436,393,200
1,2,-2,0.00670012594359212,0.0118916723654253,0.0035963401080011,20436,393,200
1,2,-1,0,0,0,20436,393,200
1,2,0,-0.0132839614540315,0.00686304708930086,0.0210870706708919,20436,393,200
1,2,1,0.0280509288410609,0.0243225174334983,0.0223493630202381,20436,393,200
1,2,2,0.090347894132079,0.0285891586621024,0.0581530232136514,20436,393,200
1,2,3,0.0820558963721773,0.0232088906770584,0.057148445376067,20436,393,200
1,2,4,0.0734501260684915,0.0240070287060927,0.0487618353801515,20436,393,200
1,2,5,0.0627665350472532,0.0247962890755923,0.0457874292476559,20436,393,200
1,2,6,0.0545093642877406,0.0222362938090364,0.0460895837707303,20436,393,200
1,2,7,0.0358495677869513,0.0258446671491186,0.0365665319930102,20436,393,200
1,2,8,0.0289388808110779,0.0323761733841778,0.0350662216194704,20436,393,200
1,2,9,0.0225995786173937,0.0290012103074832,0.0370795424280915,20436,393,200
1,2,10,0.0173860132420559,0.0284948025465008,0.0345396548487786,20436,393,200
1,2,11,0.00987607247768826,0.0246302382875386,0.0305282012096838,20436,393,200
